"bucket","prefix","depth","count_distinct_key","max_depth","avg_depth","max_size","min_size","avg_size","sum_size","count_distinct_suffix","distinct_suffix","count_distinct_storage_class","distinct_storage_class","is_intt","ratio_intt_coverage_count","ratio_intt_coverage_size","is_version","count_version","ratio_version_latest_count","ratio_version_latest_size","max_last_modified_date","max_days_since_last_modified","min_last_modified_date","min_days_since_last_modified","avg_days_since_last_modified","count_distinct_owner","distinct_owner"
"sample-bucket","ThrusterTurbine/WindshieldPayload.RoverNacelle-ObservatoryModule-TierodBarricade",2,"2",2,"2","2832","48","1440","2880","2","{enc,json}","1","{STANDARD_IA}","False","0","0.00000000000000000000","False","0","0","0.00000000000000000000","2023-03-08 18:58:25","434","2023-01-23 16:01:03","478","456","0","{NULL}"
"sample-bucket","ThrusterTurbine/WindshieldPayload.PropellantLaunchpad-GyroscopeBumper",2,"1",2,"2","48","48","48","48","1","{json}","1","{STANDARD_IA}","False","0","0.00000000000000000000","False","0","0","0.00000000000000000000","2023-04-18 15:21:25","393","2023-04-18 15:21:25","393","393","0","{NULL}"
"sample-bucket","CatalyticconverterTurbocharger",1,"23",4,"2","141872","32","6242","2247168","3","{enc,jks,json}","1","{STANDARD_IA}","False","0","0.000000000000000000000000","True","84","3","0.06091934381408065619","2023-10-29 13:00:33","199","2023-02-06 13:03:52","464","429","0","{NULL}"
"sample-bucket","CatalyticconverterTurbocharger/LandinggearModule-PlumbCrankshaft-PenumbraAxle",2,"2",2,"2","2848","64","1456","2912","2","{enc,json}","1","{STANDARD_IA}","False","0","0.00000000000000000000","False","0","0","0.00000000000000000000","2023-03-08 18:58:26","434","2023-02-06 13:58:29","464","449","0","{NULL}"
"sample-bucket","CatalyticconverterTurbocharger/ParachuteClinker-AccelerometerSteeringrack",2,"2",2,"2","3072","32","1492","5968","2","{enc,json}","1","{STANDARD_IA}","False","0","0.00000000000000000000","True","2","1","0.47453083109919571046","2023-03-08 18:58:28","434","2023-02-06 14:00:24","464","449","0","{NULL}"
"sample-bucket","CatalyticconverterTurbocharger/SuspensionAltimeter.ThrottleThruster",2,"2",2,"2","3104","64","1528","6112","2","{enc,json}","1","{STANDARD_IA}","False","0","0.00000000000000000000","True","2","1","0.47382198952879581152","2023-03-08 18:58:30","434","2023-02-06 14:01:43","464","449","0","{NULL}"
"sample-bucket","CatalyticconverterTurbocharger/SteeringrackOxygensensor",2,"3",4,"4","141872","64","48805","292832","2","{jks,json}","1","{STANDARD_IA}","False","0","0.000000000000000000000000","False","0","0","0.000000000000000000000000","2023-06-26 07:39:50","324","2023-06-26 07:39:45","324","324","0","{NULL}"
"sample-bucket","CatalyticconverterTurbocharger/SteeringrackOxygensensor/GyroscopeBumper-RoverNacelle",3,"3",4,"4","141872","64","48805","292832","2","{jks,json}","1","{STANDARD_IA}","False","0","0.000000000000000000000000","False","0","0","0.000000000000000000000000","2023-06-26 07:39:50","324","2023-06-26 07:39:45","324","324","0","{NULL}"
"sample-bucket","CatalyticconverterTurbocharger/SteeringrackOxygensensor/GyroscopeBumper-RoverNacelle/JoistLandinggear",4,"2",4,"4","141872","4480","73176","146352","1","{jks}","1","{STANDARD_IA}","False","0","0.000000000000000000000000","False","0","0","0.000000000000000000000000","2023-06-26 07:39:48","324","2023-06-26 07:39:45","324","324","0","{NULL}"
"sample-bucket","CatalyticconverterTurbocharger/AlternatorYoke-StarboardTransponder",2,"2",2,"2","2848","64","1456","2912","2","{enc,json}","1","{STANDARD_IA}","False","0","0.00000000000000000000","False","0","0","0.00000000000000000000","2023-03-08 18:58:31","434","2023-02-06 14:03:09","464","449","0","{NULL}"
"sample-bucket","CatalyticconverterTurbocharger/WindshieldPayload.MassdriverLintel-GearboxChisel",2,"2",2,"2","2816","32","1428","5712","2","{enc,json}","1","{STANDARD_IA}","False","0","0.00000000000000000000","True","2","1","0.49859943977591036415","2023-10-29 13:00:33","199","2023-02-06 14:10:55","464","388","0","{NULL}"
"sample-bucket","CatalyticconverterTurbocharger/WindshieldPayload.GroutLandinggear-EasementChisel",2,"2",2,"2","2832","48","1904","5712","2","{enc,json}","1","{STANDARD_IA}","False","0","0.00000000000000000000","True","1","0","0.49579831932773109244","2023-03-08 18:58:34","434","2023-02-06 14:13:21","464","451","0","{NULL}"
"sample-bucket","CatalyticconverterTurbocharger/WindshieldPayload.EasementChisel",2,"2",2,"2","2784","32","1408","2816","2","{enc,json}","1","{STANDARD_IA}","False","0","0.00000000000000000000","False","0","0","0.00000000000000000000","2023-03-08 18:58:35","434","2023-02-06 13:03:52","464","449","0","{NULL}"
"sample-bucket","CatalyticconverterTurbocharger/WindshieldPayload.ChiselHood-GravityExtravehicular",2,"2",2,"2","2832","48","1440","2880","2","{enc,json}","1","{STANDARD_IA}","False","0","0.00000000000000000000","False","0","0","0.00000000000000000000","2023-03-08 18:58:36","434","2023-02-06 14:10:04","464","449","0","{NULL}"
"sample-bucket","CatalyticconverterTurbocharger/TransponderStabilizer-ParachuteQuasar",2,"2",2,"2","2832","80","1456","2912","2","{enc,json}","1","{STANDARD_IA}","False","0","0.00000000000000000000","False","0","0","0.00000000000000000000","2023-03-08 18:58:37","434","2023-02-06 14:03:59","464","449","0","{NULL}"
"sample-bucket","CatalyticconverterTurbocharger/RoverNacelle-RadarDashboard",2,"2",2,"2","2848","64","1456","2912","2","{enc,json}","1","{STANDARD_IA}","False","0","0.00000000000000000000","False","0","0","0.00000000000000000000","2023-03-08 18:58:38","434","2023-02-06 14:05:07","464","449","0","{NULL}"
"sample-bucket","GantryYoke",1,"13",2,"2","2992","2736","2892","1466400","1","{enc}","1","{STANDARD_IA}","False","0","0.000000000000000000000000","True","338","26","0.65971631205673758865","2021-05-04 11:09:47","1107","2020-11-29 14:12:21","1263","1168","0","{NULL}"
"sample-bucket","GantryYoke/ElevatorLeafspring.DriveshaftKeystone-AirfilterCrankshaft",2,"1",2,"2","2992","2752","2872","5744","1","{enc}","1","{STANDARD_IA}","False","0","0.00000000000000000000","True","1","1","0.47910863509749303621","2020-11-29 14:12:48","1263","2020-11-29 14:12:21","1263","1263","0","{NULL}"
"sample-bucket","GantryYoke/ElevatorLeafspring.RadiatorRadar",2,"1",2,"2","2992","2800","2896","5792","1","{enc}","1","{STANDARD_IA}","False","0","0.00000000000000000000","True","1","1","0.48342541436464088398","2020-11-29 14:21:49","1263","2020-11-29 14:21:24","1263","1263","0","{NULL}"
"sample-bucket","GantryYoke/ElevatorLeafspring.MortarFender-ElevatorThrust-ModuleLaunchpad",2,"1",2,"2","2992","2752","2912","8736","1","{enc}","1","{STANDARD_IA}","False","0","0.00000000000000000000","True","2","2","0.65750915750915750916","2021-02-17 12:56:34","1183","2021-02-14 09:00:04","1186","1185","0","{NULL}"
"sample-bucket","GantryYoke/ElevatorLeafspring.PropellantYoke",2,"1",2,"2","2992","2736","2941","14704","1","{enc}","1","{STANDARD_IA}","False","0","0.000000000000000000000000","True","4","4","0.79651795429815016322","2021-05-04 11:09:47","1107","2021-04-19 07:22:25","1122","1114","0","{NULL}"
"sample-bucket","GantryYoke/WindshieldPayload.BalljointGyroscope-MortarSpacecraft",2,"9",2,"2","2960","2736","2882","77824","1","{enc}","1","{STANDARD_IA}","False","0","0.000000000000000000000000","True","18","2","0.66056743421052631579","2021-03-14 09:37:55","1158","2021-03-02 12:01:57","1170","1161","0","{NULL}"
"sample-bucket","GantryYoke/WindshieldPayload.BalljointGyroscope-MortarSpacecraft.MufflerEmpennage.CapsuleJoist",2,"1",2,"2","2960","2752","2908","11632","1","{enc}","1","{STANDARD_IA}","False","0","0.000000000000000000000000","True","3","3","0.74552957359009628611","2021-03-14 09:37:55","1158","2021-03-11 13:43:04","1161","1160","0","{NULL}"
"sample-bucket","GantryYoke/WindshieldPayload.BalljointGyroscope-MortarSpacecraft.AirfilterSuspension",2,"1",2,"2","2960","2752","2856","5712","1","{enc}","1","{STANDARD_IA}","False","0","0.00000000000000000000","True","1","1","0.48179271708683473389","2021-03-08 09:08:28","1164","2021-03-08 09:08:26","1164","1164","0","{NULL}"
"sample-bucket","GantryYoke/WindshieldPayload.BalljointGyroscope-MortarSpacecraft.InjectorBattery.AirfilterTaillight",2,"1",2,"2","2960","2736","2904","11616","1","{enc}","1","{STANDARD_IA}","False","0","0.000000000000000000000000","True","3","3","0.74517906336088154270","2021-03-14 09:37:42","1158","2021-03-11 13:42:45","1161","1160","0","{NULL}"
"sample-bucket","GantryYoke/WindshieldPayload.BalljointGyroscope-MortarSpacecraft.NebulaYoke",2,"1",2,"2","2960","2736","2880","8640","1","{enc}","1","{STANDARD_IA}","False","0","0.00000000000000000000","True","2","2","0.65925925925925925926","2021-03-10 16:56:05","1162","2021-03-08 09:08:15","1164","1163","0","{NULL}"
"sample-bucket","GantryYoke/WindshieldPayload.BalljointGyroscope-MortarSpacecraft.GroutFuselage.CapsuleJoist",2,"1",2,"2","2960","2752","2908","11632","1","{enc}","1","{STANDARD_IA}","False","0","0.000000000000000000000000","True","3","3","0.74552957359009628611","2021-03-14 09:37:50","1158","2021-03-11 13:42:53","1161","1160","0","{NULL}"
"sample-bucket","GantryYoke/WindshieldPayload.BalljointGyroscope-MortarSpacecraft.ThrusterLeafspring",2,"1",2,"2","2960","2752","2856","5712","1","{enc}","1","{STANDARD_IA}","False","0","0.00000000000000000000","True","1","1","0.48179271708683473389","2021-03-08 09:08:24","1164","2021-03-08 09:08:23","1164","1164","0","{NULL}"
"sample-bucket","GantryYoke/WindshieldPayload.BalljointGyroscope-MortarSpacecraft.TailpipeMuffler.CapsuleJoist",2,"1",2,"2","2960","2736","2904","11616","1","{enc}","1","{STANDARD_IA}","False","0","0.000000000000000000000000","True","3","3","0.74517906336088154270","2021-03-14 09:37:46","1158","2021-03-11 13:42:49","1161","1160","0","{NULL}"
"sample-bucket","GantryYoke/WindshieldPayload.BalljointGyroscope-MortarSpacecraft.OrbitLeafspring",2,"1",2,"2","2960","2736","2848","5696","1","{enc}","1","{STANDARD_IA}","False","0","0.00000000000000000000","True","1","1","0.48033707865168539326","2021-03-08 09:08:21","1164","2021-03-08 09:08:19","1164","1164","0","{NULL}"
"sample-bucket","PistonAirbag",1,"2",2,"2","2752","48","949","2848","2","{enc,json}","1","{STANDARD_IA}","False","0","0.00000000000000000000","True","1","0","0.01685393258426966292","2023-10-29 10:52:07","199","2022-11-17 08:48:14","545","393","0","{NULL}"
"sample-bucket","PistonAirbag/WindshieldPayload.TrowelVolute-CatalyticconverterInjector",2,"2",2,"2","2752","48","949","2848","2","{enc,json}","1","{STANDARD_IA}","False","0","0.00000000000000000000","True","1","0","0.01685393258426966292","2023-10-29 10:52:07","199","2022-11-17 08:48:14","545","393","0","{NULL}"
"sample-bucket","VoluteBrake",1,"1",2,"2","64","64","64","64","1","{json}","1","{STANDARD_IA}","False","0","0.00000000000000000000","False","0","0","0.00000000000000000000","2023-05-22 10:12:28","359","2023-05-22 10:12:28","359","359","0","{NULL}"
"sample-bucket","VoluteBrake/LeafspringTailpipe.CockpitCoilspring.GyroscopeBumper",2,"1",2,"2","64","64","64","64","1","{json}","1","{STANDARD_IA}","False","0","0.00000000000000000000","False","0","0","0.00000000000000000000","2023-05-22 10:12:28","359","2023-05-22 10:12:28","359","359","0","{NULL}"
"sample-bucket","TurbineExhaust",1,"13",4,"4","141872","48","46244","7907760","2","{jks,json}","1","{STANDARD_IA}","False","0","0.000000000000000000000000","True","54","4","0.33331512337248474916","2023-07-05 15:08:08","315","2023-05-02 13:19:38","379","349","0","{NULL}"
"sample-bucket","TurbineExhaust/SteeringrackOxygensensor",2,"12",4,"4","141872","64","48811","7028736","2","{jks,json}","1","{STANDARD_IA}","False","0","0.000000000000000000000000","True","48","4","0.33333333333333333333","2023-07-05 15:08:08","315","2023-05-02 13:19:38","379","347","0","{NULL}"
"sample-bucket","TurbineExhaust/SteeringrackOxygensensor/SuperchargerEmpennage-ThrustCabinfilter-PlumbExtravehicular",3,"3",4,"4","141872","64","48811","585728","2","{jks,json}","1","{STANDARD_IA}","False","0","0.000000000000000000000000","True","6","2","0.50000000000000000000","2023-07-04 14:37:41","316","2023-05-02 13:21:36","379","348","0","{NULL}"
"sample-bucket","CaissonModule/SteeringrackOxygensensor",2,"23",4,"4","141872","64","42002","21168768","3","{enc,jks,json}","1","{STANDARD_IA}","False","0","0.000000000000000000000000","True","228","9","0.49531989769078672883","2024-01-03 12:25:55","133","2023-04-04 09:54:06","407","323","0","{NULL}"
"sample-bucket","TurbineExhaust/SteeringrackOxygensensor/SuperchargerEmpennage-ThrustCabinfilter-PlumbExtravehicular/JoistLandinggear",4,"2",4,"4","141872","4496","73184","292736","1","{jks}","1","{STANDARD_IA}","False","0","0.000000000000000000000000","True","2","1","0.50000000000000000000","2023-07-04 14:37:39","316","2023-05-02 13:21:36","379","348","0","{NULL}"
"sample-bucket","TurbineExhaust/SteeringrackOxygensensor/SuperchargerEmpennage-LandinggearClinker",3,"3",4,"4","141872","64","48811","585728","2","{jks,json}","1","{STANDARD_IA}","False","0","0.000000000000000000000000","True","6","2","0.50000000000000000000","2023-07-05 15:08:08","315","2023-07-05 06:18:10","315","315","0","{NULL}"
"sample-bucket","TurbineExhaust/SteeringrackOxygensensor/SuperchargerEmpennage-LandinggearClinker/JoistLandinggear",4,"2",4,"4","141872","4496","73184","292736","1","{jks}","1","{STANDARD_IA}","False","0","0.000000000000000000000000","True","2","1","0.50000000000000000000","2023-07-05 15:08:06","315","2023-07-05 06:18:10","315","315","0","{NULL}"
"sample-bucket","TurbineExhaust/SteeringrackOxygensensor/RudderJoist",3,"3",4,"4","141872","64","48811","292864","2","{jks,json}","1","{STANDARD_IA}","False","0","0.000000000000000000000000","False","0","0","0.000000000000000000000000","2023-05-02 13:19:42","379","2023-05-02 13:19:38","379","379","0","{NULL}"
"sample-bucket","TurbineExhaust/SteeringrackOxygensensor/RudderJoist/JoistLandinggear",4,"2",4,"4","141872","4496","73184","146368","1","{jks}","1","{STANDARD_IA}","False","0","0.000000000000000000000000","False","0","0","0.000000000000000000000000","2023-05-02 13:19:40","379","2023-05-02 13:19:38","379","379","0","{NULL}"
"sample-bucket","TurbineExhaust/SteeringrackOxygensensor/ClutchClutch-HoodFascia",3,"3",4,"4","141872","64","48811","292864","2","{jks,json}","1","{STANDARD_IA}","False","0","0.000000000000000000000000","False","0","0","0.000000000000000000000000","2023-05-02 13:20:50","379","2023-05-02 13:20:46","379","379","0","{NULL}"
"sample-bucket","TurbineExhaust/SteeringrackOxygensensor/ClutchClutch-HoodFascia/JoistLandinggear",4,"2",4,"4","141872","4496","73184","146368","1","{jks}","1","{STANDARD_IA}","False","0","0.000000000000000000000000","False","0","0","0.000000000000000000000000","2023-05-02 13:20:48","379","2023-05-02 13:20:46","379","379","0","{NULL}"
"sample-bucket","TurbineExhaust/WindshieldPayload.MassdriverLintel-GearboxChisel",2,"1",2,"2","48","48","48","48","1","{json}","1","{STANDARD_IA}","False","0","0.00000000000000000000","False","0","0","0.00000000000000000000","2023-05-02 13:33:51","379","2023-05-02 13:33:51","379","379","0","{NULL}"
"sample-bucket","SpackleCamshaft",1,"12",4,"2","145296","48","11978","2012352","3","{enc,jks,json}","1","{STANDARD_IA}","False","0","0.000000000000000000000000","True","96","8","0.51793721973094170404","2023-10-29 13:00:12","199","2022-03-09 09:44:36","798","551","0","{NULL}"
"sample-bucket","SpackleCamshaft/ElevatorLeafspring.FuelpumpZenith",2,"2",2,"2","2960","48","1460","5840","2","{enc,json}","1","{STANDARD_IA}","False","0","0.00000000000000000000","True","2","1","0.47945205479452054795","2023-03-08 18:58:42","434","2022-04-11 09:55:57","765","600","0","{NULL}"
"sample-bucket","SpackleCamshaft/SteeringrackOxygensensor",2,"4",4,"4","145296","64","37720","603520","3","{enc,jks,json}","1","{STANDARD_IA}","False","0","0.000000000000000000000000","True","8","2","0.50530222693531283139","2023-03-16 08:35:58","426","2022-04-10 15:03:52","766","555","0","{NULL}"
"sample-bucket","SpackleCamshaft/SteeringrackOxygensensor/satellite-UndercarriageBooster",3,"4",4,"4","145296","64","37720","603520","3","{enc,jks,json}","1","{STANDARD_IA}","False","0","0.000000000000000000000000","True","8","2","0.50530222693531283139","2023-03-16 08:35:58","426","2022-04-10 15:03:52","766","555","0","{NULL}"
"sample-bucket","SpackleCamshaft/SteeringrackOxygensensor/satellite-UndercarriageBooster/JoistLandinggear",4,"2",4,"4","145296","4336","73996","295984","1","{jks}","1","{STANDARD_IA}","False","0","0.000000000000000000000000","True","2","1","0.50554084004540785988","2023-03-16 08:35:56","426","2022-04-10 15:06:04","766","596","0","{NULL}"
"sample-bucket","SpackleCamshaft/orbit",2,"2",2,"2","2960","48","1460","5840","2","{enc,json}","1","{STANDARD_IA}","False","0","0.00000000000000000000","True","2","1","0.47945205479452054795","2023-03-08 18:58:46","434","2022-03-09 09:51:16","798","616","0","{NULL}"
"sample-bucket","SpackleCamshaft/ClinkerAccelerometer",2,"2",2,"2","3328","64","2123","19104","2","{enc,json}","1","{STANDARD_IA}","False","0","0.000000000000000000000000","True","7","3","0.81574539363484087102","2023-03-08 18:58:49","434","2022-04-27 10:10:52","749","521","0","{NULL}"
"sample-bucket","SpackleCamshaft/WindshieldPayload.MassdriverLintel-GearboxChisel",2,"2",2,"2","2752","48","949","2848","2","{enc,json}","1","{STANDARD_IA}","False","0","0.00000000000000000000","True","1","0","0.01685393258426966292","2023-10-29 13:00:12","199","2022-03-09 09:44:36","798","477","0","{NULL}"
"sample-bucket","GravityChisel",1,"4",2,"2","2960","32","1088","17408","2","{enc,json}","1","{STANDARD_IA}","False","0","0.000000000000000000000000","True","8","2","0.32904411764705882353","2023-10-29 13:00:15","199","2022-02-21 15:41:33","814","525","0","{NULL}"
"sample-bucket","GravityChisel/orbit",2,"2",2,"2","2960","32","1452","5808","2","{enc,json}","1","{STANDARD_IA}","False","0","0.00000000000000000000","True","2","1","0.47658402203856749311","2023-03-08 18:58:54","434","2022-02-22 07:36:37","813","624","0","{NULL}"
"sample-bucket","GravityChisel/WindshieldPayload.MassdriverLintel-GearboxChisel",2,"2",2,"2","2752","48","724","2896","2","{enc,json}","1","{STANDARD_IA}","False","0","0.00000000000000000000","True","2","1","0.03314917127071823204","2023-10-29 13:00:15","199","2022-02-21 15:41:33","814","427","0","{NULL}"
"sample-bucket","FasciaAirfilter",1,"10",4,"3","145296","48","13842","1661040","3","{enc,jks,json}","1","{STANDARD_IA}","False","0","0.000000000000000000000000","True","70","7","0.52256417666040552907","2023-03-16 08:36:20","426","2021-10-24 12:34:05","934","593","0","{NULL}"
"sample-bucket","FasciaAirfilter/SteeringrackOxygensensor",2,"4",4,"3","145296","64","33829","608928","3","{enc,jks,json}","1","{STANDARD_IA}","False","0","0.000000000000000000000000","True","10","2","0.50980083031162961795","2023-03-16 08:36:20","426","2022-01-25 14:38:03","841","611","0","{NULL}"
"sample-bucket","FasciaAirfilter/SteeringrackOxygensensor/satellite-UndercarriageBooster",3,"4",4,"3","145296","64","33829","608928","3","{enc,jks,json}","1","{STANDARD_IA}","False","0","0.000000000000000000000000","True","10","2","0.50980083031162961795","2023-03-16 08:36:20","426","2022-01-25 14:38:03","841","611","0","{NULL}"
"sample-bucket","FasciaAirfilter/SteeringrackOxygensensor/satellite-UndercarriageBooster/JoistLandinggear",4,"2",4,"4","145296","4288","73976","295904","1","{jks}","1","{STANDARD_IA}","False","0","0.000000000000000000000000","True","2","1","0.50551530226019249486","2023-03-16 08:36:18","426","2022-01-25 17:28:40","841","634","0","{NULL}"
"sample-bucket","FasciaAirfilter/orbit",2,"2",2,"2","2960","48","1460","5840","2","{enc,json}","1","{STANDARD_IA}","False","0","0.00000000000000000000","True","2","1","0.47945205479452054795","2023-03-08 18:58:59","434","2021-10-24 12:34:05","934","684","0","{NULL}"
"sample-bucket","FasciaAirfilter/ClinkerAccelerometer",2,"2",2,"2","3328","64","2123","19104","2","{enc,json}","1","{STANDARD_IA}","False","0","0.000000000000000000000000","True","7","3","0.81574539363484087102","2023-03-08 18:59:03","434","2021-10-28 08:09:20","930","541","0","{NULL}"
"sample-bucket","FasciaAirfilter/WindshieldPayload.GroutLandinggear-EasementChisel",2,"2",2,"2","2752","48","1400","2800","2","{enc,json}","1","{STANDARD_IA}","False","0","0.00000000000000000000","False","0","0","0.00000000000000000000","2023-03-08 18:59:05","434","2022-07-04 07:12:10","681","558","0","{NULL}"
"sample-bucket","AlternatorNacelle",1,"23",4,"3","143312","48","33458","19573008","3","{enc,jks,json}","1","{STANDARD_IA}","False","0","0.000000000000000000000000","True","286","12","0.50482991679153250231","2023-12-11 09:45:59","156","2023-01-25 12:07:33","476","415","0","{NULL}"
"sample-bucket","AlternatorNacelle/SteeringrackOxygensensor",2,"19",4,"4","143312","64","41302","14868640","3","{enc,jks,json}","1","{STANDARD_IA}","False","0","0.000000000000000000000000","True","170","8","0.50092005724800654263","2023-09-20 14:04:51","238","2023-01-25 12:07:33","476","415","0","{NULL}"
"sample-bucket","AlternatorNacelle/SteeringrackOxygensensor/DredgeJetengine",3,"3",4,"4","141872","64","48508","873152","2","{jks,json}","1","{STANDARD_IA}","False","0","0.000000000000000000000000","True","12","4","0.67052701018837499084","2023-09-20 14:04:51","238","2023-05-17 09:56:17","364","320","0","{NULL}"
"sample-bucket","AlternatorNacelle/SteeringrackOxygensensor/satellite-OrbitStrut-VacuumUndercarriage",3,"4",4,"4","141872","64","37308","298464","3","{enc,jks,json}","1","{STANDARD_IA}","False","0","0.000000000000000000000000","False","0","0","0.000000000000000000000000","2023-03-16 13:18:07","426","2023-03-16 13:18:03","426","426","0","{NULL}"
"sample-bucket","AlternatorNacelle/SteeringrackOxygensensor/satellite-OrbitStrut-VacuumUndercarriage/JoistLandinggear",4,"2",4,"4","141872","4432","73152","146304","1","{jks}","1","{STANDARD_IA}","False","0","0.000000000000000000000000","False","0","0","0.000000000000000000000000","2023-03-16 13:18:05","426","2023-03-16 13:18:03","426","426","0","{NULL}"
"sample-bucket","AlternatorNacelle/SteeringrackOxygensensor/DredgeJetengine/JoistLandinggear",4,"2",4,"4","141872","4432","72731","436384","1","{jks}","1","{STANDARD_IA}","False","0","0.000000000000000000000000","True","4","2","0.67052870866026252108","2023-09-20 14:04:49","238","2023-05-17 09:56:17","364","320","0","{NULL}"
"sample-bucket","AlternatorNacelle/SteeringrackOxygensensor/ThrustCabinfilter",3,"4",4,"4","141872","64","37308","298464","3","{enc,jks,json}","1","{STANDARD_IA}","False","0","0.000000000000000000000000","False","0","0","0.000000000000000000000000","2023-03-16 08:07:34","426","2023-03-16 08:07:30","426","426","0","{NULL}"
"sample-bucket","AlternatorNacelle/SteeringrackOxygensensor/ThrustCabinfilter/JoistLandinggear",4,"2",4,"4","141872","4432","73152","146304","1","{jks}","1","{STANDARD_IA}","False","0","0.000000000000000000000000","False","0","0","0.000000000000000000000000","2023-03-16 08:07:32","426","2023-03-16 08:07:30","426","426","0","{NULL}"
"sample-bucket","AlternatorNacelle/SteeringrackOxygensensor/ClutchClutch",3,"4",4,"4","143312","64","49381","592576","3","{enc,jks,json}","1","{STANDARD_IA}","False","0","0.000000000000000000000000","True","4","1","0.49195377470569175937","2023-03-08 18:59:06","434","2023-02-12 11:58:32","458","454","0","{NULL}"
"sample-bucket","AlternatorNacelle/SteeringrackOxygensensor/ClutchClutch/JoistLandinggear",4,"2",4,"4","143312","2448","73340","293360","1","{jks}","1","{STANDARD_IA}","False","0","0.000000000000000000000000","True","2","1","0.49686392146168530134","2023-02-12 12:02:29","458","2023-02-12 11:58:32","458","458","0","{NULL}"
"sample-bucket","AlternatorNacelle/SteeringrackOxygensensor/LaunchpadThrust-ThrustCabinfilter",3,"4",4,"4","143312","64","35041","911072","3","{enc,jks,json}","1","{STANDARD_IA}","False","0","0.000000000000000000000000","True","18","4","0.67240349829651224053","2023-03-16 08:07:24","426","2023-01-25 12:07:33","476","456","0","{NULL}"
"sample-bucket","AlternatorNacelle/SteeringrackOxygensensor/LaunchpadThrust-ThrustCabinfilter/JoistLandinggear",4,"2",4,"4","143312","2448","63422","443952","1","{jks}","1","{STANDARD_IA}","False","0","0.000000000000000000000000","True","5","2","0.67045085955238404152","2023-03-16 08:07:22","426","2023-01-25 12:07:33","476","460","0","{NULL}"
"sample-bucket","AlternatorNacelle/ChassisIonengine",2,"1",2,"2","96","96","96","96","1","{json}","1","{STANDARD_IA}","False","0","0.00000000000000000000","False","0","0","0.00000000000000000000","2023-06-28 10:58:23","322","2023-06-28 10:58:23","322","322","0","{NULL}"
"sample-bucket","AlternatorNacelle/LandinggearEmpennage.TurboThrust",2,"2",2,"2","3056","272","2658","18608","2","{enc,json}","1","{STANDARD_IA}","False","0","0.000000000000000000000000","True","5","2","0.82115219260533104041","2023-03-08 18:59:08","434","2023-02-01 09:31:36","469","464","0","{NULL}"
"sample-bucket","AlternatorNacelle/WindshieldPayload.GroutLandinggear-EasementChisel",2,"1",2,"2","48","48","48","48","1","{json}","1","{STANDARD_IA}","False","0","0.00000000000000000000","False","0","0","0.00000000000000000000","2023-12-11 09:45:59","156","2023-12-11 09:45:59","156","156","0","{NULL}"
"sample-bucket","CaissonModule",1,"40",4,"3","141872","48","26437","37751952","3","{enc,jks,json}","1","{STANDARD_IA}","False","0","0.000000000000000000000000","True","588","14","0.49120215028881155602","2024-01-03 12:25:55","133","2023-03-29 09:04:06","413","344","0","{NULL}"
"sample-bucket","CaissonModule/SteeringrackOxygensensor/NoseconeExcavator",3,"4",4,"4","141872","64","37320","298560","3","{enc,jks,json}","1","{STANDARD_IA}","False","0","0.000000000000000000000000","False","0","0","0.000000000000000000000000","2023-04-04 09:55:08","407","2023-04-04 09:55:04","407","407","0","{NULL}"
"sample-bucket","CaissonModule/SteeringrackOxygensensor/NoseconeExcavator/JoistLandinggear",4,"2",4,"4","141872","4480","73176","146352","1","{jks}","1","{STANDARD_IA}","False","0","0.000000000000000000000000","False","0","0","0.000000000000000000000000","2023-04-04 09:55:06","407","2023-04-04 09:55:04","407","407","0","{NULL}"
"sample-bucket","CaissonModule/SteeringrackOxygensensor/GyroscopeBumper-RoverNacelle",3,"4",4,"4","141872","64","37320","298560","3","{enc,jks,json}","1","{STANDARD_IA}","False","0","0.000000000000000000000000","False","0","0","0.000000000000000000000000","2023-04-04 09:55:19","407","2023-04-04 09:55:15","407","407","0","{NULL}"
"sample-bucket","CaissonModule/SteeringrackOxygensensor/GyroscopeBumper-RoverNacelle/JoistLandinggear",4,"2",4,"4","141872","4480","73176","146352","1","{jks}","1","{STANDARD_IA}","False","0","0.000000000000000000000000","False","0","0","0.000000000000000000000000","2023-04-04 09:55:17","407","2023-04-04 09:55:15","407","407","0","{NULL}"
"sample-bucket","CaissonModule/SteeringrackOxygensensor/ThrustCabinfilter-PayloadRadiator",3,"4",4,"4","141872","64","37320","298560","3","{enc,jks,json}","1","{STANDARD_IA}","False","0","0.000000000000000000000000","False","0","0","0.000000000000000000000000","2023-04-09 07:08:48","402","2023-04-09 07:08:44","402","402","0","{NULL}"
"sample-bucket","CaissonModule/SteeringrackOxygensensor/ThrustCabinfilter-PayloadRadiator/JoistLandinggear",4,"2",4,"4","141872","4480","73176","146352","1","{jks}","1","{STANDARD_IA}","False","0","0.000000000000000000000000","False","0","0","0.000000000000000000000000","2023-04-09 07:08:46","402","2023-04-09 07:08:44","402","402","0","{NULL}"
"sample-bucket","CaissonModule/SteeringrackOxygensensor/CaissonPlumb",3,"4",4,"4","141872","64","37320","597120","3","{enc,jks,json}","1","{STANDARD_IA}","False","0","0.000000000000000000000000","True","8","2","0.50000000000000000000","2023-04-10 11:56:49","401","2023-04-10 07:38:44","401","401","0","{NULL}"
